"ID","status","case_type","priority","Opened_date","Closed_date","customer_satisfaction_score","first_contact_resolution","Customer Region","case_origin","STATUS"
"500fK000003dNd7QAE","Item Created","Billing","Low","2024-12-19T12:22:24Z","2024-12-30T12:22:24Z","4","TRUE","Midwest","Web","Item Created"
"500fK000003dNd8QAE","Item Created","Billing","High","2024-10-26T13:40:07Z","2024-11-06T13:40:07Z","5","FALSE","Midwest","Phone","Item Created"
"500fK000003dNd9QAE","Item Created","Technical","Low","2024-07-10T19:55:13Z","2024-07-22T19:55:13Z","8","FALSE","Midwest","Email","Item Created"
"500fK000003dNdAQAU","Item Created","Billing","Low","2024-02-26T12:56:52Z","2024-03-09T12:56:52Z","6","FALSE","Midwest","Web","Item Created"
"500fK000003dNdBQAU","Item Created","General","Low","2024-07-02T00:51:43Z","2024-07-10T00:51:43Z","8","FALSE","Northeast","Phone","Item Created"
"500fK000003dNdCQAU","Item Created","Technical","Low","2024-02-29T15:53:50Z","2024-03-09T15:53:50Z","4","FALSE","Northeast","Phone","Item Created"
"500fK000003dNdDQAU","Item Created","General","Medium","2024-02-14T00:38:35Z","2024-02-17T00:38:35Z","1","TRUE","Midwest","Email","Item Created"
"500fK000003dNdEQAU","Item Created","General","Low","2024-03-29T00:49:34Z","2024-04-04T00:49:34Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdFQAU","Item Created","Technical","Medium","2024-05-16T05:19:47Z","2024-05-17T05:19:47Z","7","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdGQAU","Item Created","Technical","Low","2024-01-12T08:28:33Z","2024-01-27T08:28:33Z","10","FALSE","West","Email","Item Created"
"500fK000003dNdHQAU","Item Created","General","High","2024-06-06T04:05:42Z","2024-06-11T04:05:42Z","4","FALSE","Southeast","Phone","Item Created"
"500fK000003dNdIQAU","Item Created","Billing","Low","2024-10-19T08:21:47Z","2024-11-03T08:21:47Z","4","TRUE","Southeast","Email","Item Created"
"500fK000003dNdJQAU","Item Created","Billing","Low","2024-09-06T18:55:58Z","2024-09-16T18:55:58Z","6","TRUE","Midwest","Web","Item Created"
"500fK000003dNdKQAU","Item Created","Technical","Medium","2024-03-29T15:14:10Z","2024-04-08T15:14:10Z","8","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdLQAU","Item Created","General","High","2024-09-20T05:09:16Z","2024-09-25T05:09:16Z","2","TRUE","Southeast","Email","Item Created"
"500fK000003dNdMQAU","Item Created","Billing","Low","2024-11-02T07:48:41Z","2024-11-03T07:48:41Z","1","TRUE","Southwest","Phone","Item Created"
"500fK000003dNdNQAU","Item Created","General","Low","2024-07-09T11:25:00Z","2024-07-11T11:25:00Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdOQAU","Item Created","Billing","Low","2024-06-11T08:01:13Z","2024-06-22T08:01:13Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdPQAU","Item Created","Billing","Low","2024-05-09T06:41:45Z","2024-05-23T06:41:45Z","7","FALSE","Southwest","Email","Item Created"
"500fK000003dNdQQAU","Item Created","General","Low","2024-03-21T21:41:02Z","2024-03-25T21:41:02Z","9","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdRQAU","Item Created","General","Low","2024-10-07T09:57:24Z","2024-10-22T09:57:24Z","1","TRUE","Northeast","Email","Item Created"
"500fK000003dNdSQAU","Item Created","Technical","Medium","2024-10-10T07:29:33Z","2024-10-14T07:29:33Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdTQAU","Item Created","Billing","Low","2024-02-03T16:17:19Z","2024-02-11T16:17:19Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdUQAU","Item Created","Billing","High","2024-04-02T21:24:04Z","2024-04-14T21:24:04Z","10","FALSE","West","Phone","Item Created"
"500fK000003dNdVQAU","Item Created","Billing","Medium","2024-09-25T06:56:36Z","2024-10-06T06:56:36Z","7","FALSE","Midwest","Phone","Item Created"
"500fK000003dNdWQAU","Item Created","Technical","Medium","2024-05-17T08:07:15Z","2024-05-22T08:07:15Z","3","TRUE","Midwest","Web","Item Created"
"500fK000003dNdXQAU","Item Created","Technical","Low","2024-01-21T05:10:48Z","2024-01-23T05:10:48Z","3","TRUE","Midwest","Email","Item Created"
"500fK000003dNdYQAU","Item Created","General","Low","2024-12-19T00:35:26Z","2024-12-26T00:35:26Z","9","FALSE","Southeast","Phone","Item Created"
"500fK000003dNdZQAU","Item Created","General","Low","2024-09-04T23:31:40Z","2024-09-12T23:31:40Z","4","TRUE","Northeast","Phone","Item Created"
"500fK000003dNdaQAE","Item Created","Billing","Medium","2024-03-27T14:59:30Z","2024-03-30T14:59:30Z","9","FALSE","Northeast","Phone","Item Created"
"500fK000003dNdbQAE","Item Created","Technical","Medium","2024-05-22T07:18:57Z","2024-05-27T07:18:57Z","4","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdcQAE","Item Created","Technical","Low","2024-04-16T00:48:52Z","2024-04-26T00:48:52Z","7","TRUE","Midwest","Phone","Item Created"
"500fK000003dNddQAE","Item Created","Technical","Low","2024-02-02T22:17:22Z","2024-02-17T22:17:22Z","1","FALSE","Northeast","Web","Item Created"
"500fK000003dNdeQAE","Item Created","Billing","Low","2024-01-11T09:16:24Z","2024-01-25T09:16:24Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdfQAE","Item Created","Billing","Low","2024-12-28T07:40:40Z","2025-01-10T07:40:40Z","8","FALSE","Southeast","Phone","Item Created"
"500fK000003dNdgQAE","Item Created","General","Medium","2024-05-04T09:43:46Z","2024-05-16T09:43:46Z","9","FALSE","Northeast","Email","Item Created"
"500fK000003dNdhQAE","Item Created","Technical","High","2024-05-16T09:39:18Z","2024-05-30T09:39:18Z","5","FALSE","Midwest","Phone","Item Created"
"500fK000003dNdiQAE","Item Created","Billing","High","2024-08-01T04:59:08Z","2024-08-12T04:59:08Z","10","FALSE","Midwest","Email","Item Created"
"500fK000003dNdjQAE","Item Created","Technical","Low","2024-02-22T18:04:59Z","2024-03-03T18:04:59Z","4","FALSE","Southeast","Phone","Item Created"
"500fK000003dNdkQAE","Item Created","Technical","High","2024-06-27T02:16:17Z","2024-07-12T02:16:17Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdlQAE","Item Created","General","Low","2024-07-07T19:21:07Z","2024-07-10T19:21:07Z","4","TRUE","Northeast","Email","Item Created"
"500fK000003dNdmQAE","Item Created","Technical","Low","2024-08-12T04:27:00Z","2024-08-18T04:27:00Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdnQAE","Item Created","Technical","Low","2024-01-09T10:46:02Z","2024-01-19T10:46:02Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdoQAE","Item Created","Billing","Low","2024-05-31T17:39:31Z","2024-06-14T17:39:31Z","3","FALSE","Southwest","Email","Item Created"
"500fK000003dNdpQAE","Item Created","Technical","Low","2024-07-09T09:27:52Z","2024-07-11T09:27:52Z","2","TRUE","Northeast","Web","Item Created"
"500fK000003dNdqQAE","Item Created","Billing","Low","2024-04-10T18:33:14Z","2024-04-15T18:33:14Z","10","TRUE","Midwest","Email","Item Created"
"500fK000003dNdrQAE","Item Created","General","Medium","2024-12-14T12:23:49Z","2024-12-16T12:23:49Z","5","FALSE","Southeast","Email","Item Created"
"500fK000003dNdsQAE","Item Created","General","Medium","2024-08-22T06:54:30Z","2024-08-30T06:54:30Z","3","TRUE","Southeast","Web","Item Created"
"500fK000003dNdtQAE","Item Created","Billing","Medium","2024-12-20T18:46:14Z","2024-12-28T18:46:14Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dNduQAE","Item Created","General","Low","2024-09-16T02:06:01Z","2024-09-27T02:06:01Z","9","TRUE","Midwest","Web","Item Created"
"500fK000003dNdvQAE","Item Created","Billing","High","2024-10-18T20:02:18Z","2024-10-21T20:02:18Z","3","FALSE","Northeast","Phone","Item Created"
"500fK000003dNdwQAE","Item Created","Billing","Low","2024-08-23T12:32:16Z","2024-09-06T12:32:16Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dNdxQAE","Item Created","General","Low","2024-01-05T08:34:33Z","2024-01-11T08:34:33Z","2","FALSE","Southeast","Email","Item Created"
"500fK000003dNdyQAE","Item Created","General","Low","2024-02-24T00:35:00Z","2024-03-03T00:35:00Z","8","TRUE","Southeast","Phone","Item Created"
"500fK000003dNdzQAE","Item Created","General","Low","2024-10-20T22:17:48Z","2024-10-21T22:17:48Z","10","TRUE","Northeast","Web","Item Created"
"500fK000003dNe0QAE","Item Created","General","Medium","2024-10-21T04:13:24Z","2024-11-03T04:13:24Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dNe1QAE","Item Created","Technical","High","2024-05-24T02:51:20Z","2024-05-31T02:51:20Z","3","FALSE","Northeast","Email","Item Created"
"500fK000003dNe2QAE","Item Created","Billing","Low","2024-01-10T07:29:45Z","2024-01-13T07:29:45Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dNe3QAE","Item Created","General","Low","2024-06-08T03:49:11Z","2024-06-18T03:49:11Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dNe4QAE","Item Created","General","Low","2024-12-21T06:12:55Z","2025-01-03T06:12:55Z","2","TRUE","Southwest","Phone","Item Created"
"500fK000003dNe5QAE","Item Created","Billing","Low","2024-04-08T18:10:09Z","2024-04-13T18:10:09Z","5","TRUE","Southwest","Email","Item Created"
"500fK000003dNe6QAE","Item Created","Technical","Low","2024-09-17T17:49:19Z","2024-09-24T17:49:19Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dNe7QAE","Item Created","General","Low","2024-11-06T14:30:07Z","2024-11-11T14:30:07Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dNe8QAE","Item Created","Billing","Low","2024-03-19T05:38:57Z","2024-03-22T05:38:57Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGVQA2","Item Created","Billing","Low","2024-02-23T04:32:11Z","2024-03-04T04:32:11Z","9","FALSE","Southeast","Web","Item Created"
"500fK000003dKGWQA2","Item Created","Technical","Low","2024-09-11T01:17:15Z","2024-09-25T01:17:15Z","10","TRUE","Midwest","Email","Item Created"
"500fK000003dKGXQA2","Item Created","Billing","Low","2024-11-14T15:19:30Z","2024-11-22T15:19:30Z","5","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGYQA2","Item Created","Technical","Low","2024-03-29T00:15:10Z","2024-03-31T00:15:10Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGZQA2","Item Created","Billing","Low","2024-01-25T02:06:02Z","2024-01-27T02:06:02Z","3","TRUE","Southwest","Phone","Item Created"
"500fK000003dKGaQAM","Item Created","Technical","Low","2024-08-06T16:04:41Z","2024-08-15T16:04:41Z","3","FALSE","Southeast","Phone","Item Created"
"500fK000003dKGbQAM","Item Created","General","Low","2024-08-03T01:05:42Z","2024-08-07T01:05:42Z","3","FALSE","Midwest","Email","Item Created"
"500fK000003dKGcQAM","Item Created","Billing","Low","2024-02-15T19:42:33Z","2024-02-18T19:42:33Z","10","TRUE","Northeast","Phone","Item Created"
"500fK000003dKGdQAM","Item Created","Billing","Low","2024-01-31T16:18:00Z","2024-02-05T16:18:00Z","3","FALSE","Northeast","Phone","Item Created"
"500fK000003dKGeQAM","Item Created","General","High","2024-01-28T18:16:15Z","2024-02-07T18:16:15Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGfQAM","Item Created","Billing","Low","2024-11-01T05:46:12Z","2024-11-11T05:46:12Z","10","TRUE","Northeast","Phone","Item Created"
"500fK000003dKGgQAM","Item Created","Technical","Medium","2024-02-14T18:18:34Z","2024-02-17T18:18:34Z","9","TRUE","Southeast","Email","Item Created"
"500fK000003dKGhQAM","Item Created","General","Low","2024-04-01T00:37:06Z","2024-04-07T00:37:06Z","5","TRUE","Northeast","Phone","Item Created"
"500fK000003dKGiQAM","Item Created","Technical","Low","2024-04-20T08:21:21Z","2024-04-26T08:21:21Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGjQAM","Item Created","General","Low","2024-04-09T15:21:00Z","2024-04-16T15:21:00Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGkQAM","Item Created","Billing","Medium","2024-06-04T07:11:30Z","2024-06-08T07:11:30Z","8","FALSE","Southwest","Phone","Item Created"
"500fK000003dKGlQAM","Item Created","Technical","Low","2024-08-26T19:34:39Z","2024-09-09T19:34:39Z","6","FALSE","Northeast","Phone","Item Created"
"500fK000003dKGmQAM","Item Created","Billing","Low","2024-11-03T11:24:20Z","2024-11-17T11:24:20Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dKGnQAM","Item Created","General","Low","2024-12-10T01:51:20Z","2024-12-19T01:51:20Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dKGoQAM","Item Created","Billing","Low","2024-03-21T23:19:21Z","2024-04-03T23:19:21Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGpQAM","Item Created","General","Low","2024-04-27T03:18:19Z","2024-05-05T03:18:19Z","7","TRUE","Southeast","Phone","Item Created"
"500fK000003dKGqQAM","Item Created","Technical","Medium","2024-12-13T15:27:36Z","2024-12-20T15:27:36Z","2","FALSE","Southeast","Phone","Item Created"
"500fK000003dKGrQAM","Item Created","Technical","Low","2024-04-24T22:41:36Z","2024-04-26T22:41:36Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGsQAM","Item Created","General","High","2024-11-03T05:28:05Z","2024-11-04T05:28:05Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dKGtQAM","Item Created","Technical","Medium","2024-03-12T13:53:24Z","2024-03-14T13:53:24Z","3","FALSE","West","Phone","Item Created"
"500fK000003dKGuQAM","Item Created","General","Low","2024-04-04T11:52:52Z","2024-04-09T11:52:52Z","6","TRUE","West","Email","Item Created"
"500fK000003dKGvQAM","Item Created","Technical","Medium","2024-07-15T02:56:39Z","2024-07-25T02:56:39Z","10","TRUE","Midwest","Email","Item Created"
"500fK000003dKGwQAM","Item Created","Billing","Low","2024-09-19T08:58:14Z","2024-10-02T08:58:14Z","3","TRUE","Northeast","Email","Item Created"
"500fK000003dKGxQAM","Item Created","Billing","Low","2024-02-06T22:24:41Z","2024-02-09T22:24:41Z","2","FALSE","Midwest","Email","Item Created"
"500fK000003dKGyQAM","Item Created","Billing","Low","2024-08-16T12:10:56Z","2024-08-18T12:10:56Z","6","TRUE","West","Phone","Item Created"
"500fK000003dKGzQAM","Item Created","Technical","Low","2024-12-29T03:28:26Z","2025-01-07T03:28:26Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dKH0QAM","Item Created","Billing","High","2024-01-26T08:51:16Z","2024-01-28T08:51:16Z","8","FALSE","Midwest","Email","Item Created"
"500fK000003dKH1QAM","Item Created","General","Medium","2024-11-08T07:01:18Z","2024-11-20T07:01:18Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dKH2QAM","Item Created","Billing","Medium","2024-07-16T12:12:28Z","2024-07-18T12:12:28Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dKH3QAM","Item Created","Billing","High","2024-12-30T08:40:00Z","2025-01-08T08:40:00Z","5","FALSE","Northeast","Phone","Item Created"
"500fK000003dKH4QAM","Item Created","General","Low","2024-08-10T04:16:30Z","2024-08-11T04:16:30Z","3","FALSE","Midwest","Phone","Item Created"
"500fK000003dKH5QAM","Item Created","Billing","Low","2024-07-27T02:57:55Z","2024-08-06T02:57:55Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dKH6QAM","Item Created","Billing","Low","2024-03-21T06:03:48Z","2024-03-22T06:03:48Z","6","TRUE","Southwest","Phone","Item Created"
"500fK000003dKH7QAM","Item Created","Billing","Low","2024-06-09T11:11:12Z","2024-06-12T11:11:12Z","7","FALSE","Midwest","Phone","Item Created"
"500fK000003dKH8QAM","Item Created","Technical","High","2024-12-02T21:45:26Z","2024-12-16T21:45:26Z","8","FALSE","Southeast","Phone","Item Created"
"500fK000003dKH9QAM","Item Created","General","Low","2024-09-12T14:46:50Z","2024-09-25T14:46:50Z","4","TRUE","Southeast","Email","Item Created"
"500fK000003dKHAQA2","Item Created","Technical","High","2024-10-31T00:30:35Z","2024-11-07T00:30:35Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dKHBQA2","Item Created","Technical","Low","2024-10-02T16:41:35Z","2024-10-08T16:41:35Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dKHCQA2","Item Created","Billing","Low","2024-06-19T06:06:15Z","2024-07-03T06:06:15Z","7","FALSE","Southeast","Phone","Item Created"
"500fK000003dKHDQA2","Item Created","Billing","Low","2024-01-30T14:57:40Z","2024-02-03T14:57:40Z","1","FALSE","Northeast","Phone","Item Created"
"500fK000003dKHEQA2","Item Created","Technical","Low","2024-09-02T19:08:50Z","2024-09-13T19:08:50Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dKHFQA2","Item Created","Technical","High","2024-11-23T08:42:03Z","2024-11-26T08:42:03Z","10","FALSE","Midwest","Email","Item Created"
"500fK000003dKHGQA2","Item Created","Billing","Low","2024-07-18T14:13:49Z","2024-07-27T14:13:49Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dKHHQA2","Item Created","Technical","Low","2024-09-30T08:32:03Z","2024-10-12T08:32:03Z","7","FALSE","Northeast","Email","Item Created"
"500fK000003dKHIQA2","Item Created","Technical","Low","2024-01-21T13:42:30Z","2024-01-24T13:42:30Z","2","FALSE","Northeast","Phone","Item Created"
"500fK000003dKHJQA2","Item Created","General","Low","2024-12-02T10:28:55Z","2024-12-05T10:28:55Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dKHKQA2","Item Created","General","High","2024-04-08T11:18:31Z","2024-04-16T11:18:31Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dKHLQA2","Item Created","Technical","Low","2024-05-16T05:14:02Z","2024-05-29T05:14:02Z","8","FALSE","Northeast","Web","Item Created"
"500fK000003dKHMQA2","Item Created","Technical","Low","2024-07-20T16:44:42Z","2024-07-31T16:44:42Z","6","FALSE","Northeast","Phone","Item Created"
"500fK000003dKHNQA2","Item Created","General","Low","2024-07-15T04:54:12Z","2024-07-30T04:54:12Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dKHOQA2","Item Created","General","Low","2024-11-04T20:05:32Z","2024-11-17T20:05:32Z","3","TRUE","Southwest","Phone","Item Created"
"500fK000003dKHPQA2","Item Created","Technical","High","2024-03-26T16:18:35Z","2024-03-31T16:18:35Z","7","TRUE","West","Phone","Item Created"
"500fK000003dKHQQA2","Item Created","Technical","Low","2024-06-20T10:28:01Z","2024-06-24T10:28:01Z","7","TRUE","Northeast","Phone","Item Created"
"500fK000003dKHRQA2","Item Created","General","Low","2024-06-27T09:29:08Z","2024-06-30T09:29:08Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dKHSQA2","Item Created","General","Low","2024-02-25T16:14:55Z","2024-03-08T16:14:55Z","4","TRUE","Midwest","Web","Item Created"
"500fK000003dKHTQA2","Item Created","Technical","Medium","2024-09-01T21:15:34Z","2024-09-02T21:15:34Z","4","FALSE","Midwest","Email","Item Created"
"500fK000003dKHUQA2","Item Created","General","Medium","2024-04-17T15:47:17Z","2024-04-29T15:47:17Z","7","TRUE","Southwest","Phone","Item Created"
"500fK000003dKHVQA2","Item Created","Billing","Low","2024-07-08T21:51:20Z","2024-07-18T21:51:20Z","4","TRUE","Southwest","Phone","Item Created"
"500fK000003dKHWQA2","Item Created","General","Low","2024-07-11T10:28:03Z","2024-07-19T10:28:03Z","2","TRUE","West","Web","Item Created"
"500fK000003dKHXQA2","Item Created","General","Medium","2024-08-28T12:52:52Z","2024-09-08T12:52:52Z","5","TRUE","West","Phone","Item Created"
"500fK000003dKHYQA2","Item Created","General","Low","2024-03-09T03:21:58Z","2024-03-14T03:21:58Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dKHZQA2","Item Created","General","High","2024-03-07T08:05:31Z","2024-03-19T08:05:31Z","8","TRUE","Midwest","Phone","Item Created"
